Date,Time,Vehicle_Type,FastagID,TollBoothID,Lane_Type,Vehicle_Dimensions,Transaction_Amount,Amount_paid,Geographical_Location,Vehicle_Speed,Vehicle_State_Code,Vehicle_Plate_Number.2,Fraud_indicator,Fraud in Amount
2/13/2023,14:30:00,SUV,FTG-740-MNO-250,B-102,Express,Large,130,110,"13.042660878688794, 77.47580097259879",55,AP,37XX7788,Fraud,20
2/14/2023,21:15:00,Bus ,FTG-636-OKM-421,C-103,Regular,Large,290,60,"13.042660878688794, 77.47580097259879",49,AP,38YY9900,Fraud,230
2/15/2023,03:05:00,Car,FTG-643-QWE-332,A-101,Express,Small,60,60,"13.042660878688794, 77.47580097259879",60,AP,39ZZ1122,Not Fraud,0
2/17/2023,14:45:00,Truck,FTG-657-PLN-104,C-103,Express,Large,290,70,"13.042660878688794, 77.47580097259879",57,AP,41BB5566,Fraud,220
2/18/2023,20:30:00,Van,FTG-410-IJK-570,B-102,Regular,Medium,110,110,"13.042660878688794, 77.47580097259879",48,AP,42CC7788,Not Fraud,0
2/19/2023,03:15:00,Sedan,FTG-671-WSX-982,A-101,Express,Medium,100,100,"13.042660878688794, 77.47580097259879",52,AP,43DD9900,Not Fraud,0
2/20/2023,09:00:00,SUV,FTG-660-RST-830,B-102,Regular,Large,130,130,"13.042660878688794, 77.47580097259879",45,AP,44EE1122,Not Fraud,0
2/21/2023,15:45:00,Bus ,FTG-685-ZXC-761,C-103,Express,Large,290,290,"13.042660878688794, 77.47580097259879",59,AP,45FF3344,Not Fraud,0
2/22/2023,21:35:00,Car,FTG-692-BVC-651,A-101,Regular,Small,60,60,"13.042660878688794, 77.47580097259879",53,AP,46GG5566,Not Fraud,0
2/24/2023,10:10:00,Truck,FTG-130-XYZ-460,C-103,Regular,Large,290,290,"13.042660878688794, 77.47580097259879",51,AP,48II9900,Not Fraud,0
2/25/2023,16:05:00,Van,FTG-813-POI-372,B-102,Express,Medium,110,110,"13.042660878688794, 77.47580097259879",44,AP,49JJ1122,Not Fraud,0
2/26/2023,22:55:00,Sedan,FTG-470-PQR-720,A-101,Regular,Medium,100,60,"13.042660878688794, 77.47580097259879",58,AP,50KK3344,Fraud,40
2/27/2023,05:40:00,SUV,FTG-827-HGT-172,B-102,Express,Large,130,0,"13.042660878688794, 77.47580097259879",54,GA,02CD5678,Fraud,130
2/28/2023,11:30:00,Bus ,FTG-834-RFV-792,C-103,Regular,Large,290,290,"13.042660878688794, 77.47580097259879",43,GA,03EF9101,Not Fraud,0
03-01-2023,17:20:00,Car,FTG-720-ABC-360,A-101,Express,Small,60,60,"13.042660878688794, 77.47580097259879",56,GA,04GH1122,Not Fraud,0
03-03-2023,06:05:00,Truck,FTG-877-LMK-129,C-103,Express,Large,290,60,"13.042660878688794, 77.47580097259879",45,GA,06KL5566,Fraud,230
03-04-2023,11:50:00,Van,FTG-878-NJH-872,B-102,Regular,Medium,110,0,"13.042660878688794, 77.47580097259879",55,GA,07MN7788,Fraud,110
03-05-2023,18:35:00,Sedan,FTG-380-DEF-920,A-101,Express,Medium,100,100,"13.042660878688794, 77.47580097259879",48,GA,08OP9900,Not Fraud,0
03-06-2023,01:20:00,SUV,FTG-880-TGB-212,B-102,Regular,Large,130,130,"13.042660878688794, 77.47580097259879",60,GA,09QR1122,Not Fraud,0
03-07-2023,07:10:00,Bus ,FTG-881-BVC-972,C-103,Express,Large,290,100,"13.042660878688794, 77.47580097259879",42,GA,10ST3344,Fraud,190
03-08-2023,13:05:00,Car,FTG-882-XCV-672,A-101,Regular,Small,60,60,"13.042660878688794, 77.47580097259879",57,GA,11UV5566,Not Fraud,0
03-10-2023,01:35:00,Truck,FTG-884-POU-072,C-103,Regular,Large,290,290,"13.042660878688794, 77.47580097259879",52,GA,13YZ9900,Not Fraud,0
03-11-2023,07:25:00,Van,FTG-885-ZXC-772,B-102,Express,Medium,110,100,"13.042660878688794, 77.47580097259879",46,GA,14AA1122,Fraud,10
03-12-2023,13:20:00,Sedan,FTG-886-PLM-422,A-101,Regular,Medium,100,100,"13.042660878688794, 77.47580097259879",58,GA,15BB3344,Not Fraud,0
3/13/2023,20:05:00,SUV,FTG-887-HGT-129,B-102,Express,Large,130,130,"13.042660878688794, 77.47580097259879",53,GA,16CC5566,Not Fraud,0
3/14/2023,02:50:00,Bus ,FTG-630-HGT-180,C-103,Regular,Large,290,290,"13.042660878688794, 77.47580097259879",47,GA,17DD7788,Not Fraud,0
3/15/2023,08:40:00,Car,FTG-889-QAZ-523,A-101,Express,Small,60,60,"13.042660878688794, 77.47580097259879",51,GA,18EE9900,Not Fraud,0
3/17/2023,21:15:00,Truck,FTG-891-YUI-972,C-103,Express,Large,290,90,"13.042660878688794, 77.47580097259879",59,GA,20GG3344,Fraud,200
3/18/2023,04:00:00,Van,FTG-892-BVC-552,B-102,Regular,Medium,110,110,"13.042660878688794, 77.47580097259879",54,GA,21HH5566,Not Fraud,0
3/19/2023,09:45:00,Sedan,FTG-890-UVW-540,A-101,Express,Medium,100,100,"13.042660878688794, 77.47580097259879",43,GA,22II7788,Not Fraud,0
3/20/2023,16:30:00,SUV,FTG-894-KJH-052,B-102,Regular,Large,130,100,"13.042660878688794, 77.47580097259879",56,GA,23JJ9900,Fraud,30
3/21/2023,22:20:00,Bus ,FTG-895-EDC-754,C-103,Express,Large,290,100,"13.042660878688794, 77.47580097259879",50,GA,24KK1122,Fraud,190
3/22/2023,05:05:00,Car,FTG-896-LMK-436,A-101,Regular,Small,60,60,"13.042660878688794, 77.47580097259879",45,GA,25LL3344,Not Fraud,0
3/24/2023,16:50:00,Truck,FTG-898-VFR-873,C-103,Regular,Large,290,290,"13.042660878688794, 77.47580097259879",48,GA,27NN7788,Not Fraud,0
3/25/2023,22:35:00,Van,FTG-899-WSX-542,B-102,Express,Medium,110,100,"13.042660878688794, 77.47580097259879",60,GA,28OO9900,Fraud,10
3/26/2023,05:20:00,Sedan,FTG-900-QAZ-212,A-101,Regular,Medium,100,100,"13.042660878688794, 77.47580097259879",42,GA,29PP1122,Not Fraud,0
3/27/2023,11:10:00,SUV,FTG-100-XYZ-982,B-102,Express,Large,130,130,"13.042660878688794, 77.47580097259879",57,GA,30QQ3344,Not Fraud,0
3/28/2023,17:00:00,Bus ,FTG-350-MNO-890,C-103,Regular,Large,290,90,"13.042660878688794, 77.47580097259879",49,KA,47WX6779,Fraud,200
3/29/2023,00:45:00,Car,FTG-100-PQR-322,A-101,Express,Small,60,0,"13.042660878688794, 77.47580097259879",52,KA,50YZ0173,Fraud,60
3/31/2023,12:30:00,Truck,FTG-100-LMN-762,C-103,Express,Large,290,290,"13.042660878688794, 77.47580097259879",58,KA,56CD6779,Not Fraud,0
04-01-2023,19:15:00,Van,FTG-100-GHI-412,B-102,Regular,Medium,110,110,"13.042660878688794, 77.47580097259879",53,KA,59EF0173,Not Fraud,0
04-02-2023,02:00:00,Sedan,FTG-100-JKL-119,A-101,Express,Medium,100,100,"13.042660878688794, 77.47580097259879",47,KA,62GH4577,Not Fraud,0
04-03-2023,07:45:00,SUV,FTG-600-IJK-420,B-102,Regular,Large,130,130,"13.042660878688794, 77.47580097259879",51,KA,65IJ8971,Not Fraud,0
04-04-2023,13:35:00,Bus ,FTG-109-RST-523,C-103,Express,Large,290,290,"13.042660878688794, 77.47580097259879",44,KA,68KL2375,Not Fraud,0
04-05-2023,19:30:00,Car,FTG-170-RST-750,A-101,Regular,Small,60,60,"13.042660878688794, 77.47580097259879",59,KA,02WX6789,Not Fraud,0
04-07-2023,08:05:00,Truck,FTG-112-ZXC-624,C-103,Regular,Large,290,100,"13.042660878688794, 77.47580097259879",43,KA,08AB2745,Fraud,190
04-08-2023,13:55:00,Van,FTG-113-POI-010,B-102,Express,Medium,110,110,"13.042660878688794, 77.47580097259879",56,KA,11CD6779,Not Fraud,0
04-09-2023,20:40:00,Sedan,FTG-114-KJH-011,A-101,Regular,Medium,100,0,"13.042660878688794, 77.47580097259879",50,KA,14EF0123,Fraud,100
04-10-2023,04:30:00,SUV,FTG-520-XYZ-210,B-102,Express,Large,130,130,"13.042660878688794, 77.47580097259879",45,KA,17GH4567,Not Fraud,0
5/26/2023,21:45:00,Bus ,FTG-116-NBH-411,C-103,Regular,Large,290,290,"13.042660878688794, 77.47580097259879",55,KA,20IJ8901,Not Fraud,0
7/29/2023,08:15:00,Car,FTG-017-LKI-111,A-101,Express,Small,60,60,"13.042660878688794, 77.47580097259879",48,KA,23KL2375,Not Fraud,0
01-01-2023,08:15:00,Truck,FTG-019-FRD-566,C-103,Express,Large,290,100,"13.042660878688794, 77.47580097259879",42,KA,29OP0173,Fraud,190
6/14/2023,13:30:00,Van,FTG-020-TYU-222,B-102,Regular,Medium,110,90,"13.042660878688794, 77.47580097259879",57,KA,32QR4577,Fraud,20
04-10-2023,04:30:00,Sedan,FTG-770-PQR-680,A-101,Express,Medium,100,100,"13.042660878688794, 77.47580097259879",49,KA,35ST8401,Not Fraud,0
7/29/2023,08:15:00,SUV,FTG-022-XSW-632,B-102,Regular,Large,130,130,"13.042660878688794, 77.47580097259879",52,KA,38UV2445,Not Fraud,0
10/16/2023,08:15:00,Bus ,FTG-023-NMK-222,C-103,Express,Large,290,90,"13.042660878688794, 77.47580097259879",46,KA,41WX6489,Fraud,200
11/23/2023,00:00:00,Car,FTG-330-ABC-392,A-101,Regular,Small,60,60,"13.042660878688794, 77.47580097259879",58,KA,44YZ0122,Not Fraud,0
02-12-2023,04:30:00,Truck,FTG-126-PLM-131,C-103,Regular,Large,290,90,"13.042660878688794, 77.47580097259879",47,KA,50CD6789,Fraud,200
3/18/2023,06:45:00,Van,FTG-680-DEF-850,B-102,Express,Medium,110,60,"13.042660878688794, 77.47580097259879",20,KA,53EF0123,Fraud,50
4/23/2023,09:00:00,Sedan,FTG-128-WSX-861,A-101,Regular,Medium,100,100,"13.042660878688794, 77.47580097259879",21,KA,56GH4567,Not Fraud,0
5/29/2023,11:15:00,SUV,FTG-250-HGT-120,B-102,Express,Large,130,130,"13.042660878688794, 77.47580097259879",22,KA,59IJ8901,Not Fraud,0
07-03-2023,13:30:00,Bus ,FTG-130-LPO-261,C-103,Regular,Large,290,90,"13.042660878688794, 77.47580097259879",23,KA,62KL2445,Fraud,200
08-08-2023,15:45:00,Car,FTG-510-UVW-690,A-101,Express,Small,60,60,"13.042660878688794, 77.47580097259879",24,KA,65MN6489,Not Fraud,0
10/18/2023,20:15:00,Truck,FTG-133-JOP-362,C-103,Express,Large,290,290,"13.042660878688794, 77.47580097259879",26,AP,71QR4567,Not Fraud,0
11/23/2023,22:30:00,Van,FTG-510-MNO-262,B-102,Regular,Medium,110,110,"13.042660878688794, 77.47580097259879",27,AP,74ST8901,Not Fraud,0
12/29/2023,00:45:00,Sedan,FTG-760-MNO-250,A-101,Express,Medium,100,100,"13.042660878688794, 77.47580097259879",28,AP,77UV2345,Not Fraud,0
2/13/2023,03:00:00,SUV,FTG-512-ZXC-662,B-102,Regular,Large,130,130,"13.042660878688794, 77.47580097259879",29,AP,80WX6789,Not Fraud,0
3/19/2023,05:15:00,Bus ,FTG-513-POI-372,C-103,Express,Large,290,290,"13.042660878688794, 77.47580097259879",30,AP,83YZ0123,Not Fraud,0
4/24/2023,07:30:00,Car,FTG-514-KJH-082,A-101,Regular,Small,60,60,"13.042660878688794, 77.47580097259879",31,KA,86AB2145,Not Fraud,0
07-04-2023,12:00:00,Truck,FTG-516-NBH-421,C-103,Regular,Large,290,290,"13.042660878688794, 77.47580097259879",33,KA,92EF0143,Not Fraud,0
08-09-2023,14:15:00,Van,FTG-517-LKI-191,B-102,Express,Medium,110,100,"13.042660878688794, 77.47580097259879",34,KA,95GH4467,Fraud,10
9/14/2023,16:30:00,Sedan,FTG-518-UYT-801,A-101,Regular,Medium,100,100,"13.042660878688794, 77.47580097259879",35,KA,98IJ8801,Not Fraud,0
10/19/2023,18:45:00,SUV,FTG-519-FRD-591,B-102,Express,Large,130,130,"13.042660878688794, 77.47580097259879",36,KA,01KL2345,Not Fraud,0
11/24/2023,21:00:00,Bus ,FTG-520-TYU-221,C-103,Regular,Large,290,290,"13.042660878688794, 77.47580097259879",37,KA,04MN6789,Not Fraud,0
12/30/2023,23:15:00,Car,FTG-521-BVC-981,A-101,Express,Small,60,100,"13.042660878688794, 77.47580097259879",38,KA,07OP0123,Fraud,-40
3/20/2023,03:45:00,Truck,FTG-523-NMK-322,C-103,Express,Large,290,290,"13.042660878688794, 77.47580097259879",65,KA,13ST8901,Not Fraud,0
4/25/2023,06:00:00,Van,FTG-524-CDE-092,B-102,Regular,Medium,110,90,"13.042660878688794, 77.47580097259879",76,KA,16UV2345,Fraud,20
5/31/2023,08:15:00,Sedan,FTG-525-VBN-762,A-101,Express,Medium,100,100,"13.042660878688794, 77.47580097259879",89,KA,19WX6789,Not Fraud,0
07-05-2023,10:30:00,SUV,FTG-526-PLM-422,B-102,Regular,Large,130,130,"13.042660878688794, 77.47580097259879",45,KA,22YZ0123,Not Fraud,0
08-10-2023,12:45:00,Bus ,FTG-430-IJK-570,C-103,Express,Large,290,290,"13.042660878688794, 77.47580097259879",56,KA,25AB2345,Not Fraud,0
9/15/2023,15:00:00,Car,FTG-680-RST-830,A-101,Regular,Small,60,60,"13.042660878688794, 77.47580097259879",67,KA,28CD6789,Not Fraud,0
11/25/2023,19:30:00,Truck,FTG-530-LPO-212,C-103,Regular,Large,290,290,"13.042660878688794, 77.47580097259879",45,KA,34GH4567,Not Fraud,0
12/31/2023,21:45:00,Van,FTG-531-ZAS-982,B-102,Express,Medium,110,110,"13.042660878688794, 77.47580097259879",34,KA,37IJ8901,Not Fraud,0
2/16/2023,00:00:00,Sedan,FTG-532-IXC-651,A-101,Regular,Medium,100,100,"13.042660878688794, 77.47580097259879",78,KA,40KL2345,Not Fraud,0
3/22/2023,02:15:00,SUV,FTG-150-XYZ-460,B-102,Express,Large,130,130,"13.042660878688794, 77.47580097259879",45,KA,43MN6789,Not Fraud,0
4/27/2023,04:30:00,Bus ,FTG-534-RFV-091,C-103,Regular,Large,290,100,"13.042660878688794, 77.47580097259879",87,KA,46OP0123,Fraud,190
06-02-2023,06:45:00,Car,FTG-490-PQR-720,A-101,Express,Small,60,0,"13.042660878688794, 77.47580097259879",66,KA,49QR4567,Fraud,60
08-12-2023,11:15:00,Truck,FTG-537-NJI-101,C-103,Express,Large,290,290,"13.042660878688794, 77.47580097259879",65,KA,55UV2345,Not Fraud,0
9/17/2023,13:30:00,Van,FTG-740-ABC-360,B-102,Regular,Medium,110,110,"13.042660878688794, 77.47580097259879",34,KA,58WX6789,Not Fraud,0
10/22/2023,15:45:00,Sedan,FTG-539-UTY-542,A-101,Express,Medium,100,100,"13.042660878688794, 77.47580097259879",98,KA,61YZ0123,Not Fraud,0
11/27/2023,18:00:00,SUV,FTG-540-POU-212,B-102,Regular,Large,130,110,"13.042660878688794, 77.47580097259879",22,KA,64AB2345,Fraud,20
01-01-2023,20:15:00,Bus ,FTG-541-ZXC-994,C-103,Express,Large,290,100,"13.042660878688794, 77.47580097259879",23,KA,67CD6789,Fraud,190
2/17/2023,22:30:00,Car,FTG-542-VBN-653,A-101,Regular,Small,60,60,"13.042660878688794, 77.47580097259879",10,KA,70EF0123,Not Fraud,0
4/29/2023,03:00:00,Truck,FTG-544-MKH-092,C-103,Regular,Large,290,290,"13.042660878688794, 77.47580097259879",87,KA,76IJ8901,Not Fraud,0
06-04-2023,05:15:00,Van,FTG-545-DCF-762,B-102,Express,Medium,110,110,"13.042660878688794, 77.47580097259879",65,KA,79KL2345,Not Fraud,0
07-09-2023,07:30:00,Sedan,FTG-546-POI-431,A-101,Regular,Medium,100,100,"13.042660878688794, 77.47580097259879",34,KA,82MN6789,Not Fraud,0
8/14/2023,09:45:00,SUV,FTG-400-DEF-920,B-102,Express,Large,130,100,"13.042660878688794, 77.47580097259879",87,KA,85OP0123,Fraud,30
9/19/2023,12:00:00,Bus ,FTG-548-JKL-871,C-103,Regular,Large,290,290,"13.042660878688794, 77.47580097259879",35,KA,88QR4567,Not Fraud,0
10/24/2023,14:15:00,Car,FTG-549-RFD-541,A-101,Express,Small,60,60,"13.042660878688794, 77.47580097259879",32,KA,91ST8901,Not Fraud,0
01-03-2023,18:45:00,Truck,FTG-551-YUI-981,C-103,Express,Large,290,290,"13.042660878688794, 77.47580097259879",34,KA,97WX6789,Not Fraud,0
02-08-2023,21:00:00,Van,FTG-552-BVC-652,B-102,Regular,Medium,110,60,"13.042660878688794, 77.47580097259879",65,KA,02YZ0223,Fraud,50
3/15/2023,23:15:00,Sedan,FTG-553-NBH-322,A-101,Express,Medium,100,60,"13.042660878688794, 77.47580097259879",23,KA,05AB2845,Fraud,40
4/21/2023,01:30:00,SUV,FTG-554-KJH-091,B-102,Regular,Large,130,130,"13.042660878688794, 77.47580097259879",65,KA,08CD6779,Not Fraud,0
5/26/2023,03:45:00,Bus ,FTG-555-EDC-762,C-103,Express,Large,290,290,"13.042660878688794, 77.47580097259879",34,KA,11EF0143,Not Fraud,0
07-01-2023,06:00:00,Car,FTG-556-LMK-431,A-101,Regular,Small,60,60,"13.042660878688794, 77.47580097259879",76,KA,14GH4557,Not Fraud,0
09-11-2023,10:30:00,Truck,FTG-558-VFR-872,C-103,Regular,Large,290,290,"13.042660878688794, 77.47580097259879",67,KA,20KL2335,Not Fraud,0
10/16/2023,12:45:00,Van,FTG-559-WSX-542,B-102,Express,Medium,110,110,"13.042660878688794, 77.47580097259879",45,KA,23MN6759,Not Fraud,0
11/21/2023,15:00:00,Sedan,FTG-650-HGT-180,A-101,Regular,Medium,100,90,"13.042660878688794, 77.47580097259879",76,KA,26OP0113,Fraud,10
12/26/2023,17:15:00,SUV,FTG-561-POU-982,B-102,Express,Large,130,130,"13.042660878688794, 77.47580097259879",45,KA,29QR4537,Not Fraud,0
02-09-2023,19:30:00,Bus ,FTG-562-NJH-651,C-103,Regular,Large,290,90,"13.042660878688794, 77.47580097259879",76,KA,32ST8921,Fraud,200
3/16/2023,21:45:00,Car,FTG-563-ZXC-325,A-101,Express,Small,60,60,"13.042660878688794, 77.47580097259879",45,KA,35UV2335,Not Fraud,0
5/28/2023,02:15:00,Truck,FTG-565-LKJ-744,C-103,Express,Large,290,290,"13.042660878688794, 77.47580097259879",45,KA,41YZ0223,Not Fraud,0
07-02-2023,04:30:00,Van,FTG-566-HGT-434,B-102,Regular,Medium,110,100,"13.042660878688794, 77.47580097259879",65,KA,44AB2325,Fraud,10
08-07-2023,06:45:00,Sedan,FTG-567-MKF-104,A-101,Express,Medium,100,100,"13.042660878688794, 77.47580097259879",98,KA,47CD6729,Not Fraud,0
09-12-2023,09:00:00,SUV,FTG-910-UVW-540,B-102,Regular,Large,130,130,"13.042660878688794, 77.47580097259879",76,KA,50EF0133,Not Fraud,0
10/17/2023,11:15:00,Bus ,FTG-569-NBH-544,C-103,Express,Large,290,290,"13.042660878688794, 77.47580097259879",65,KA,53GH4467,Not Fraud,0
11/22/2023,13:30:00,Car,FTG-570-POI-214,A-101,Regular,Small,60,60,"13.042660878688794, 77.47580097259879",88,KA,56IJ4901,Not Fraud,0
02-11-2023,18:00:00,Truck,FTG-572-QAZ-653,C-103,Regular,Large,290,290,"13.042660878688794, 77.47580097259879",56,KA,62MN6489,Not Fraud,0
3/17/2023,20:15:00,Van,FTG-470-MNO-890,B-102,Express,Medium,110,110,"13.042660878688794, 77.47580097259879",86,KA,65OP0423,Not Fraud,0
4/22/2023,22:30:00,Sedan,FTG-574-VFR-093,A-101,Regular,Medium,100,90,"13.042660878688794, 77.47580097259879",98,KA,68QR4467,Fraud,10
5/29/2023,00:45:00,SUV,FTG-575-YUI-764,B-102,Express,Large,130,130,"13.042660878688794, 77.47580097259879",67,KA,71ST8941,Not Fraud,0
07-03-2023,03:00:00,Bus ,FTG-576-CDE-433,C-103,Regular,Large,290,290,"13.042660878688794, 77.47580097259879",98,KA,74UV2445,Not Fraud,0
08-08-2023,05:15:00,Car,FTG-577-LMK-103,A-101,Express,Small,60,0,"13.042660878688794, 77.47580097259879",67,KA,77WX6449,Fraud,60
10/18/2023,09:45:00,Truck,FTG-579-RFD-542,C-103,Express,Large,290,0,"13.042660878688794, 77.47580097259879",87,KA,83AB2145,Fraud,290
11/23/2023,12:00:00,Van,FTG-580-TGB-212,B-102,Regular,Medium,110,110,"13.042660878688794, 77.47580097259879",56,KA,86CD6799,Not Fraud,0
12/28/2023,14:15:00,Sedan,FTG-720-IJK-420,A-101,Express,Medium,100,100,"13.042660878688794, 77.47580097259879",87,KA,89EF0193,Not Fraud,0
02-12-2023,16:30:00,SUV,FTG-582-XCV-652,B-102,Regular,Large,130,130,"13.042660878688794, 77.47580097259879",67,KA,92GH4557,Not Fraud,0
3/18/2023,18:45:00,Bus ,FTG-190-RST-750,C-103,Express,Large,290,290,"13.042660878688794, 77.47580097259879",76,KA,95IJ8801,Not Fraud,0
4/23/2023,21:00:00,Car,FTG-584-POU-092,A-101,Regular,Small,60,60,"13.042660878688794, 77.47580097259879",56,KA,98KL1345,Not Fraud,0
07-05-2023,01:30:00,Truck,FTG-586-PLM-431,C-103,Regular,Large,290,290,"13.042660878688794, 77.47580097259879",56,KA,05AB0123,Not Fraud,0
08-10-2023,03:45:00,Van,FTG-587-HGT-101,B-102,Express,Medium,110,60,"13.042660878688794, 77.47580097259879",45,KA,08CD4567,Fraud,50
9/15/2023,06:00:00,Sedan,FTG-588-WSX-874,A-101,Regular,Medium,100,90,"13.042660878688794, 77.47580097259879",55,KA,11EF8901,Fraud,10
10/20/2023,08:15:00,SUV,FTG-589-QAZ-544,B-102,Express,Large,130,130,"13.042660878688794, 77.47580097259879",76,KA,14GH2145,Not Fraud,0
11/25/2023,10:30:00,Bus ,FTG-590-RFD-213,C-103,Regular,Large,290,290,"13.042660878688794, 77.47580097259879",45,KA,17IJ6789,Not Fraud,0
01-01-2023,12:45:00,Car,FTG-591-YUI-982,A-101,Express,Small,60,60,"13.042660878688794, 77.47580097259879",76,KA,20KL0123,Not Fraud,0
12/28/2023,02:15:00,Truck,FTG-593-NBH-322,C-103,Express,Large,290,290,"13.042660878688794, 77.47580097259879",76,KA,26OP8901,Not Fraud,0
02-12-2023,04:30:00,Van,FTG-594-KJH-092,B-102,Regular,Medium,110,110,"13.042660878688794, 77.47580097259879",90,KA,29QR2345,Not Fraud,0
3/18/2023,06:45:00,Sedan,FTG-595-EDC-715,A-101,Express,Medium,100,90,"13.042660878688794, 77.47580097259879",78,KA,32ST6789,Fraud,10
4/23/2023,09:00:00,SUV,FTG-596-LMK-431,B-102,Regular,Large,130,100,"13.042660878688794, 77.47580097259879",76,KA,35UV0113,Fraud,30
5/29/2023,11:15:00,Bus ,FTG-597-PLN-102,C-103,Express,Large,290,290,"13.042660878688794, 77.47580097259879",89,KA,38WX3456,Not Fraud,0
07-03-2023,13:30:00,Car,FTG-540-XYZ-210,A-101,Regular,Small,60,60,"13.042660878688794, 77.47580097259879",90,KA,41YZ6789,Not Fraud,0
9/13/2023,18:00:00,Truck,FTG-600-QAZ-211,C-103,Regular,Large,290,290,"13.042660878688794, 77.47580097259879",70,KA,47CD4567,Not Fraud,0
10/18/2023,20:15:00,Van,FTG-697-PLN-101,B-102,Express,Medium,110,110,"13.042660878688794, 77.47580097259879",60,KA,50EF8901,Not Fraud,0
11/23/2023,22:30:00,Sedan,FTG-698-VFR-871,A-101,Regular,Medium,100,60,"13.042660878688794, 77.47580097259879",56,KA,35UV0123,Fraud,40
12/29/2023,00:45:00,SUV,FTG-790-PQR-680,B-102,Express,Large,130,130,"13.042660878688794, 77.47580097259879",45,KA,56IJ6789,Not Fraud,0
2/13/2023,03:00:00,Bus ,FTG-700-QAZ-211,C-103,Regular,Large,290,290,"13.042660878688794, 77.47580097259879",55,KA,59KL0123,Not Fraud,0
3/19/2023,05:15:00,Car,FTG-350-ABC-395,A-101,Express,Small,60,90,"13.042660878688794, 77.47580097259879",65,KA,62MN4567,Fraud,-30
5/30/2023,09:45:00,Truck,FTG-703-PQR-322,C-103,Express,Large,290,290,"13.042660878688794, 77.47580097259879",87,KA,68QR2345,Not Fraud,0
07-04-2023,12:00:00,Van,FTG-600-DEF-850,B-102,Regular,Medium,110,110,"13.042660878688794, 77.47580097259879",98,KA,71ST6789,Not Fraud,0
08-09-2023,14:15:00,Sedan,FTG-705-LMN-764,A-101,Express,Medium,100,100,"13.042660878688794, 77.47580097259879",45,KA,74UV0123,Not Fraud,0
9/14/2023,16:30:00,SUV,FTG-706-GHI-433,B-102,Regular,Large,130,130,"13.042660878688794, 77.47580097259879",35,KA,77WX3456,Not Fraud,0
10/19/2023,18:45:00,Bus ,FTG-707-JKL-107,C-103,Express,Large,290,90,"13.042660878688794, 77.47580097259879",24,KA,80YZ6789,Fraud,200
11/24/2023,21:00:00,Car,FTG-708-UVW-877,A-101,Regular,Small,60,60,"13.042660878688794, 77.47580097259879",25,KA,83AB0123,Not Fraud,0
2/14/2023,01:30:00,Truck,FTG-710-MNO-216,C-103,Regular,Large,290,290,"13.042660878688794, 77.47580097259879",78,KA,89EF8901,Not Fraud,0
3/20/2023,03:45:00,Van,FTG-711-QWE-986,B-102,Express,Medium,110,110,"13.042660878688794, 77.47580097259879",90,KA,92GH2345,Not Fraud,0
4/25/2023,06:00:00,Sedan,FTG-712-ZXC-653,A-101,Regular,Medium,100,100,"13.042660878688794, 77.47580097259879",89,KA,95IJ6789,Not Fraud,0
5/31/2023,08:15:00,SUV,FTG-713-POI-328,B-102,Express,Large,130,130,"13.042660878688794, 77.47580097259879",85,KA,98KL0123,Not Fraud,0
07-05-2023,10:30:00,Bus ,FTG-714-KJH-099,C-103,Regular,Large,290,290,"13.042660878688794, 77.47580097259879",65,KA,01MN4467,Not Fraud,0
08-10-2023,12:45:00,Car,FTG-715-DCV-764,A-101,Express,Small,60,60,"13.042660878688794, 77.47580097259879",45,KA,04OP8901,Not Fraud,0
10/20/2023,17:15:00,Truck,FTG-717-LKI-103,C-103,Express,Large,290,290,"13.042660878688794, 77.47580097259879",45,KA,10ST6789,Not Fraud,0
11/25/2023,19:30:00,Van,FTG-220-HGT-120,B-102,Regular,Medium,110,110,"13.042660878688794, 77.47580097259879",76,KA,13UV0123,Not Fraud,0
12/31/2023,21:45:00,Sedan,FTG-719-FRD-542,A-101,Express,Medium,100,90,"13.042660878688794, 77.47580097259879",45,KA,16WX3456,Fraud,10
2/16/2023,00:00:00,SUV,FTG-720-TYU-212,B-102,Regular,Large,130,100,"13.042660878688794, 77.47580097259879",77,KA,19YZ6789,Fraud,30
